LOT_SQFT,YR_BUILT,GROSS_AREA,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,REMODEL_None,REMODEL_Recent,TOTAL_VALUE
10988,1915,3080,1920,2,6,3,2,1,1,1,0,1,525.5
5500,1931,3454,1568,1,6,3,1,0,1,1,1,0,348.1
5469,1928,2150,1300,2,6,3,1,0,1,1,1,0,326.3
4500,1930,1994,1061,1.5,8,2,1,1,1,1,1,0,332.5
6000,1950,2574,1201,1,9,4,1,0,1,1,0,1,354
4951,1952,2808,1474,1.5,6,3,2,0,1,1,1,0,368.9
8415,1910,6442,2843,2,11,6,2,1,1,1,0,1,642.7
3800,1920,2786,1550,1.5,8,3,2,0,1,0,1,0,319.6
6228,1925,3628,1836,1.5,6,3,1,0,1,1,0,0,392.3
5373,1930,2479,1068,1,6,3,1,0,1,1,1,0,307.1
5500,1950,2700,1075,1,6,3,1,0,1,1,1,0,318.6
6082,1965,1893,1225,2,8,3,1,1,1,1,1,0,346.4
4275,1920,2090,960,1,5,2,1,0,1,1,1,0,289.2
5469,1925,2131,1334,2,6,3,1,0,1,1,1,0,340.4
5687,1893,2550,1224,1.5,7,3,1,0,1,0,1,0,337.5
12800,1910,5460,3014,2,10,5,1,1,1,1,1,0,690
7133,1880,3120,1940,2,7,3,1,1,1,1,0,0,402.9
6625,2007,5429,2946,2,9,4,2,1,1,1,1,0,631
3478,1950,2791,1239,1,7,4,1,1,1,1,1,0,323.5
6235,1915,2738,1649,2,8,4,1,1,1,1,1,0,390.9
9217,2001,4958,2542,2,8,4,2,1,1,0,1,0,645.6
11918,1860,5501,3125,2,8,4,2,0,1,1,0,0,678.3
5500,1933,2581,1443,2,6,3,2,0,1,1,1,0,354.2
9140,1900,6053,3348,2,9,4,1,1,1,1,1,0,551.2
3653,1930,2489,1334,2,6,3,1,0,1,1,1,0,400
5139,1910,2324,1336,2,6,3,1,1,1,1,1,0,310.6
3600,1929,1864,1152,2,5,2,1,0,1,1,1,0,326.5
9856,1910,6730,3566,2,9,4,1,0,1,2,0,0,674.9
6233,1933,3456,1924,2,9,4,1,1,1,1,1,0,409.4
9564,1910,5219,2729,2,10,6,2,0,1,1,0,1,609.7
8257,1927,2682,1680,2,7,4,1,0,1,1,1,0,418.2
9375,1906,6076,3003,2,10,5,2,0,1,2,0,1,667.8
4416,1955,2760,1144,1,7,3,1,1,1,1,0,1,382.6
3250,1960,2160,1224,1.5,6,3,2,0,1,1,1,0,306
6025,1965,2408,1530,2,7,4,1,1,1,1,1,0,378.6
11533,1918,5934,3927,2.5,11,6,1,1,1,2,1,0,629.9
6625,1896,5072,2832,2,9,5,1,1,1,1,0,1,522.7
5812,1920,2924,1595,1.5,6,3,2,0,1,1,1,0,344
6400,1910,5337,2924,2,9,3,2,0,1,0,1,0,529.6
5500,1949,2944,1555,1.5,6,3,1,1,1,0,1,0,365.8
7113,1930,2352,1232,2,6,3,1,1,1,0,1,0,372.5
6134,2003,2608,1696,2,7,4,2,1,1,1,1,0,483.8
7132,1955,2496,1142,1,6,4,2,0,1,1,0,1,365.6
20897,1910,7175,3977,2,13,4,1,1,1,1,0,0,668.7
11679,1915,3555,2319,2,9,4,1,1,1,1,1,0,497.3
4211,1955,2688,1384,1.5,7,3,1,1,1,1,1,0,335.1
12132,1910,4243,2774,2.5,10,4,2,1,1,1,0,1,683.1
4520,1960,2353,1413,2,6,3,1,1,1,1,1,0,345.6
6235,1920,3354,1512,1,5,2,1,0,1,1,1,0,351.8
7842,1915,3714,2100,2,8,4,2,0,1,1,1,0,458.7
3250,1932,2564,1285,1.5,8,2,1,1,1,1,1,0,326.7
5584,1930,3946,1919,2,6,3,1,1,1,1,1,0,480.2
3609,1930,2232,1392,2,6,3,1,1,1,1,1,0,321.3
3159,1940,2084,934,1,6,3,1,0,1,0,1,0,285.1
5000,1890,3204,1696,2,7,4,1,1,1,1,0,1,410
5950,1960,2002,1274,2,6,3,1,1,1,1,1,0,353.2
3882,1931,2408,1440,2,6,3,2,0,1,1,1,0,355.1
9375,1910,5749,3224,2.5,11,6,2,1,1,1,0,0,642.7
6375,1955,2588,1210,1,7,4,1,0,1,1,1,0,354.9
5500,1950,2748,1306,1.5,6,2,2,0,1,1,0,1,346.5
7105,1930,3378,1383,1,6,3,2,0,1,1,1,0,357.2
11637,1993,2860,1798,2,7,4,2,1,1,1,1,0,476.2
6235,1932,2689,1584,2,7,3,1,0,1,1,1,0,389.3
6709,1910,4170,2648,2,10,5,1,1,1,1,1,0,435.4
5568,1900,3800,2158,2,8,3,1,1,1,1,1,0,422.7
4140,1925,2895,1295,1,7,3,1,0,1,1,1,0,302.7
5000,1890,2662,1488,2,6,3,1,0,1,0,1,0,331
16616,1929,4162,2144,2,9,4,1,1,1,1,1,0,520.6
3060,1950,2448,1123,1,6,2,1,0,1,1,1,0,285.2
4793,1945,2154,1380,2,6,3,1,0,1,0,1,0,331.3
6375,1900,4186,2235,2,9,5,1,1,1,1,0,1,459.9
5943,1965,2428,1518,2,7,3,1,1,1,1,1,0,351.2
6178,1968,2447,1560,2,7,4,1,1,1,1,1,0,394.5
5000,1900,4382,2440,2,9,4,1,1,1,1,1,0,474.9
11168,1915,2944,1664,2,7,3,1,1,1,0,1,0,364.2
6000,1960,2214,1470,2,8,4,1,1,1,1,1,0,385.6
3609,1930,2443,1446,2,6,3,1,0,1,1,1,0,356.6
3610,1930,2382,1454,2,7,3,1,1,1,1,1,0,339.9
3376,1953,1728,850,1,4,2,1,0,1,0,1,0,271.3
9200,1899,3969,2520,2,9,4,2,1,1,3,0,1,576.5
6303,1910,5270,2906,2,9,4,1,1,1,1,1,0,453.7
4140,1920,2900,1295,1,5,2,1,0,1,1,1,0,317.1
8795,1993,2767,1749,2,7,3,1,1,1,1,1,0,481.3
7813,1890,5175,2857,2,9,7,1,1,1,1,1,0,464.7
7100,1909,2630,1466,2,8,3,1,1,1,0,0,0,368.2
4891,1930,3344,1512,1,5,2,1,0,1,1,0,1,330.3
5760,1957,3183,1613,1.5,6,3,2,0,1,1,1,0,359.4
37647,1915,5488,2300,1,8,4,2,1,1,0,1,0,576.8
9625,1910,2516,1536,2,6,3,1,0,1,1,1,0,397.4
6500,1890,3940,2212,2,9,5,1,1,1,0,1,0,402.3
9375,1890,3566,2250,2.5,9,6,1,0,1,0,0,0,444.5
5870,1968,2418,1530,2,7,3,1,1,1,1,1,0,357
5815,1964,2556,1200,1,6,4,1,1,1,0,1,0,319.6
4500,1927,2906,1310,1,6,3,2,0,1,1,0,0,334.9
12500,1910,6287,3493,2,12,4,1,1,1,2,1,0,639.6
4991,1920,3140,1420,1,8,3,1,0,1,0,0,0,341.1
6030,1895,4858,2756,2,12,7,3,0,1,2,0,1,667.2
1800,1942,3663,1904,1.5,8,3,2,0,1,0,1,0,301.2
3587,1930,2172,1324,2,6,3,1,1,1,1,1,0,335.5
5570,1925,2532,1536,2,7,3,1,0,1,1,1,0,382.1
3610,1930,2244,1392,2,6,3,1,1,1,1,1,0,346.8
15295,1890,4000,2153,2,9,6,1,3,1,1,1,0,568.4
10233,1910,6549,3845,2.5,12,4,2,1,1,1,1,0,605.5
6500,1924,2837,1782,2,7,4,1,1,1,1,1,0,406.4
4075,1945,3013,1310,1,6,2,1,0,1,0,1,0,292
8050,1910,4206,2385,2,7,4,1,1,1,2,0,0,539.2
6750,1940,2178,1040,1,6,2,1,0,1,1,0,0,320.9
9080,1910,4470,2569,2,9,6,1,1,1,1,1,0,528.8
6613,1997,2697,1885,2,8,3,2,2,1,2,1,0,464.2
5987,1960,2124,972,1,6,3,1,0,1,1,1,0,301.6
10168,1955,2876,1670,2,7,4,1,1,1,1,1,0,441.4
6265,1920,3954,2514,2,9,4,1,1,1,1,1,0,568.3
9500,1950,1923,924,1,5,3,1,0,1,0,1,0,329.7
6937,1997,2552,1664,2,7,3,1,2,1,1,1,0,461.7
7097,1890,4564,2460,1.5,10,5,1,1,1,0,0,0,536.8
3680,1941,3128,1295,1,7,4,1,0,1,0,1,0,300
7690,1900,5952,3220,2,10,5,1,2,1,1,0,1,677
10250,1885,2847,1764,2,6,3,1,0,1,0,1,0,432.7
9934,1913,5416,3232,2,9,4,2,0,1,0,1,0,476.3
11562,1899,4523,2535,2,8,3,2,1,1,0,0,1,514.2
3588,1930,2493,1538,2,7,3,1,1,1,1,0,1,427.3
10900,1955,2665,1470,2,7,4,1,1,1,1,1,0,444.7
12201,1840,6196,3061,2,10,7,4,0,2,2,0,0,794
5093,1953,2568,1042,1,7,3,1,1,1,1,1,0,310.5
7225,1900,4675,2629,2,9,5,1,1,1,1,1,0,526.6
5728,1960,2160,1850,1,5,2,1,0,1,0,1,0,360.2
6280,1950,2928,2507,1,8,3,1,1,1,0,1,0,400.6
3217,1965,2008,1274,2,7,3,1,1,1,1,1,0,310.1
4197,1950,2578,1042,1,5,2,1,0,1,1,0,1,312
13750,1900,6633,3906,2,12,7,1,2,1,0,0,1,775.5
9401,1906,5232,2749,2,10,4,1,1,1,1,1,0,511.7
4030,1920,3250,1872,2,6,3,2,0,1,1,0,0,381.5
3270,1835,2483,1295,1.5,6,3,1,0,1,0,1,0,350.2
5130,1954,2778,1470,2,7,4,1,1,1,1,1,0,390
6500,1953,2250,1275,1.5,6,3,2,0,1,1,0,0,334.5
5100,1915,1799,1120,2,6,3,1,0,1,1,0,1,345.6
5405,1900,4048,2338,2,9,5,2,0,1,2,0,1,539.1
9062,1910,3541,2665,2,8,3,2,0,1,0,0,0,489.7
3762,1935,2173,1296,2,5,2,1,1,1,1,1,0,318.7
6346,1955,2740,1581,2,7,4,1,1,1,0,1,0,390.9
6375,1920,1965,1061,1.5,6,3,1,0,1,0,1,0,308.4
8220,1920,2230,1320,2,7,3,1,0,1,1,1,0,382.9
3655,1925,3030,1900,2,7,3,2,0,1,1,1,0,384.8
6161,1955,2786,1673,2,8,4,1,1,1,1,1,0,437
4182,1950,2326,1085,1,6,3,1,1,1,0,0,1,353.4
9300,1939,3506,1758,2,8,3,1,1,1,1,0,1,497.5
3688,1928,2989,1591,1.5,8,4,1,1,1,0,1,0,325.5
4050,1924,2919,1260,1,5,2,1,0,1,1,1,0,310.3
6480,1924,2348,1066,1,5,2,1,0,1,1,1,0,311.5
8750,1940,3567,2342,2,11,3,2,1,1,1,1,0,540
5405,1900,3419,2095,2,8,4,1,1,1,0,1,0,456.2
8731,1910,4288,2403,2,8,3,1,0,1,1,1,0,453.6
5100,1924,2208,1152,2,6,3,1,0,1,1,1,0,324.8
6375,1901,4280,2495,2,9,4,1,1,1,0,0,1,451.6
8800,1900,4184,2235,2,10,2,1,1,1,1,1,0,438.7
4509,1960,2661,1569,2,7,4,1,1,1,1,1,0,385.6
5000,1910,4190,2098,2,7,3,1,1,1,1,0,1,452.9
6375,1920,2117,1102,1.5,6,3,1,0,1,1,1,0,318.4
5941,1955,2084,1372,2,6,3,1,1,1,0,1,0,343.1
4269,1930,4290,2347,2,8,4,2,0,1,1,1,0,412.7
6500,1904,2974,2187,2,9,4,2,1,1,0,0,1,479.8
6266,1925,3255,1780,2,6,3,1,1,1,1,1,0,388.2
4070,1928,3240,1680,1.5,8,4,2,0,1,1,1,0,352.5
4030,1928,2989,1295,1,5,2,1,0,1,1,1,0,286.8
14204,1960,2980,2391,1,7,2,2,1,1,1,1,0,508.8
4168,1950,2329,1265,1.5,6,3,2,0,1,0,1,0,374.6
7130,1900,4086,2213,2,9,4,1,1,1,1,1,0,491.3
6247,1955,2906,1590,2,7,4,1,2,1,1,0,1,432.3
9562,1909,4173,2367,2.5,9,5,2,1,1,1,0,1,574.3
4200,1910,3674,2036,2,8,5,1,1,1,1,1,0,413.7
6375,1926,3800,1663,1,7,3,1,0,1,1,1,0,349.3
5100,1930,3320,1560,1,6,2,1,0,1,0,0,0,342.7
6402,1956,3977,2131,2,8,5,2,1,1,1,0,1,504.4
5000,1920,3672,2105,2,7,3,1,1,1,0,0,1,442
5250,1960,2228,1060,1,6,2,1,1,1,0,1,0,338.2
5910,1958,2324,1008,1,5,3,1,1,1,1,1,0,299.5
4669,1919,2043,1299,2,7,3,1,1,1,0,0,0,349.9
10000,1945,4304,1988,1,7,3,1,1,1,0,0,0,516.7
6500,1927,3737,1934,1.5,5,3,2,0,1,1,0,1,441.7
6259,1940,2443,1612,2,8,4,1,1,1,1,1,0,377.7
4965,1963,2548,1808,1,6,3,1,1,1,1,1,0,372.3
4050,1930,2801,1295,1,5,2,1,0,1,1,0,1,361.8
10625,1938,2574,1274,2,8,3,1,1,1,1,0,0,470
6995,1920,3628,1763,2,8,4,1,1,1,1,1,0,398.4
8244,1928,2345,1485,2,7,2,1,0,1,1,0,0,418.5
7145,1960,2061,1323,2,6,3,1,1,1,1,1,0,359.4
5520,1897,4448,2416,2,9,4,1,0,1,1,0,0,426
3789,1925,2511,1302,2,5,2,1,0,1,1,1,0,325.7
14513,1910,3475,2084,2,7,3,1,0,1,0,1,0,541.7
11264,1865,4506,2816,2,10,5,2,0,1,1,1,0,523.4
6375,1885,3566,1901,2,8,4,2,1,1,1,0,1,457.3
5100,1915,2653,1654,2,8,3,1,1,1,1,1,0,366
6871,1955,3776,2215,2,8,4,2,1,1,1,1,0,499.3
3423,1920,3390,1930,2,7,4,1,1,1,1,0,1,419.4
6375,1890,3114,1778,2,8,4,2,0,1,1,0,1,396.1
6252,1950,2320,1120,1,5,3,1,0,1,1,1,0,326.1
4800,1915,1970,1152,2,7,3,2,0,1,0,1,0,407.8
6250,1900,4996,2770,2,8,4,1,1,1,0,1,0,486.5
6375,1890,2640,1404,2,7,4,1,1,1,0,1,0,358.8
8342,1897,4674,2768,2,7,4,1,1,1,0,1,0,459
8994,1900,5897,3491,2,12,6,2,1,2,1,1,0,574.7
5720,1900,5022,2654,2,10,4,1,2,1,1,1,0,542.3
6852,1891,3208,1918,2,7,4,1,1,1,0,1,0,392.5
5193,1920,2200,1350,2,6,3,1,1,1,1,1,0,343.2
3677,1950,2317,1042,1,5,2,1,1,1,0,0,1,334
11384,1910,6021,3329,2,10,6,3,0,1,0,0,1,637.2
4190,1923,2525,1166,1,6,3,1,0,1,0,1,0,273
8102,1943,4083,2050,2,9,5,2,1,1,1,0,0,523.3
6948,1950,3267,1986,2,8,3,1,1,1,1,1,0,450.9
6375,1885,2544,1396,2,6,3,1,1,1,0,1,0,377.1
3450,1900,3629,1866,2,9,3,1,1,1,0,1,0,367.8
4500,1894,2958,1344,1,7,3,1,0,1,0,1,0,295.1
3600,1922,2872,1295,1,7,4,2,0,1,0,1,0,313.9
5100,1915,2124,1404,2,7,3,1,0,1,1,1,0,343.1
3600,1920,3154,1815,2,7,5,1,1,1,1,1,0,424.3
6899,1955,3795,2219,2,8,4,2,1,1,1,1,0,460.8
5193,1965,2238,1464,2,7,4,1,1,1,1,1,0,341.3
6375,1890,2710,1645,2,7,4,1,1,1,0,1,0,380.8
6245,1950,2470,1200,1,5,3,1,0,1,1,1,0,345.7
6204,1930,2101,1308,2,7,3,1,0,1,1,0,0,382.1
4847,1915,1826,1152,2,6,3,1,0,1,0,0,0,349.7
4880,1925,2257,1042,1,6,3,2,0,1,0,1,0,301.2
4000,1930,3438,1436,1,6,2,1,0,1,0,1,0,311.8
6375,1910,2371,1408,2,7,4,2,0,1,0,0,1,396.8
5720,1900,4298,2304,2,10,4,1,1,1,2,0,0,462.6
4966,1967,2793,1666,2,8,4,1,1,1,2,1,0,353.1
11200,1910,5344,2544,2,10,4,1,1,1,0,1,0,573.4
4150,1925,3574,1632,1,6,2,1,0,1,0,1,0,322.6
6042,1960,2837,1581,2,7,4,1,1,1,1,1,0,468.2
3600,1928,2872,1295,1,7,3,1,1,1,0,1,0,300.3
13420,1929,4442,2402,1.5,9,3,2,0,1,1,1,0,571.2
5048,1920,3738,2166,2,8,4,2,1,1,0,0,1,483.5
5100,1915,2448,1392,2,7,3,1,1,1,1,0,1,406.5
6873,1900,3225,1799,2,10,6,2,1,1,0,0,1,424.3
6039,1955,2360,1075,1,6,3,1,0,1,0,0,1,324.6
5000,1920,3343,1724,1.5,8,3,2,0,1,1,1,0,381.2
5037,1930,2905,1755,2.5,7,3,2,1,1,1,1,0,364.1
8492,1900,4829,2680,2,10,5,1,1,1,1,1,0,443.3
6375,1890,2427,1584,2,7,4,1,0,1,0,1,0,370.6
6375,1909,2430,1580,2,6,3,1,0,1,0,1,0,379.3
4903,1930,1826,1152,2,6,3,1,0,1,0,1,0,332.7
6748,1955,3056,1690,2,8,4,1,1,1,1,1,0,410.7
6925,1960,2421,1578,2,7,4,1,1,1,1,0,1,462.4
6237,1920,3276,1383,1,5,2,1,0,1,0,1,0,336.4
4110,1932,3579,1632,1,6,3,1,0,1,0,0,0,325.9
3600,1934,1959,925,1,5,2,1,0,1,0,1,0,272.8
10000,1921,3268,2040,2,7,3,1,1,1,1,1,0,563.9
4317,1915,3483,1917,2,8,5,2,0,1,0,0,1,438.7
6996,1885,3492,2192,2,8,4,2,1,1,0,0,1,507.9
7950,1954,4012,1975,1.5,9,4,1,1,1,0,0,0,384.4
4985,1930,3280,1462,1,8,3,2,0,1,0,1,0,334.6
3553,1928,2728,1418,1.5,6,3,1,1,1,1,0,0,323.3
5265,1915,2160,1392,2,7,3,1,0,1,1,0,1,350.8
5532,1892,4298,2525,2.5,9,5,4,1,1,1,0,1,559
6645,1900,2658,1714,2,6,3,1,0,1,2,1,0,486
7700,1910,3236,1920,2,10,4,1,1,1,1,1,0,451.7
4976,1920,2529,1487,2,8,4,1,1,1,0,1,0,359.1
6375,1899,3666,2075,2,7,3,1,1,1,0,1,0,391.9
6271,1929,3144,1600,2,7,3,1,1,1,1,0,0,413.4
5546,1920,2718,1210,1,6,3,1,0,1,1,1,0,304.4
6230,1928,2106,925,1,5,2,1,0,1,0,1,0,326
4133,1915,2992,1310,1,6,3,1,0,1,1,1,0,319.2
4960,1927,1901,1152,2,6,3,1,0,1,0,1,0,290
6916,1960,3177,2040,2,9,5,1,1,1,1,1,0,508.9
6375,1929,2916,1781,2,8,5,2,0,1,0,1,0,386.4
6285,1975,2664,1720,2,7,3,2,0,1,1,1,0,417.1
7213,1900,5374,3031,2,11,7,1,1,1,1,1,0,541.4
5676,1920,3307,1618,2,8,4,2,0,1,0,1,0,374.4
7000,1848,6235,3446,2,12,5,3,0,1,2,1,0,689.3
6272,1920,3063,1860,2,8,4,1,1,1,1,0,1,418.5
4060,1958,1370,635,1,4,1,1,0,1,0,1,0,246.5
5556,1920,4548,2572,2,9,2,1,1,1,1,1,0,455.2
4400,1940,2804,1736,2,9,3,1,1,1,1,1,0,373.7
7766,1890,4459,2578,2,10,5,1,1,1,1,1,0,526.6
6000,1910,4176,2445,2,10,4,1,1,1,0,0,1,521
3600,1915,3070,1629,2,8,4,2,1,1,0,1,0,430.8
5000,1956,2800,1876,2,6,4,2,1,1,1,1,0,424.9
6000,1990,2880,1711,2,9,3,1,1,1,1,1,0,428.7
6375,1956,2758,1539,1.5,6,3,2,0,1,1,1,0,362.7
6222,1920,2662,1190,1,5,2,1,0,1,0,1,0,314.4
7589,1925,3522,2100,2,8,4,1,1,1,1,1,0,531.9
8500,1910,5034,2698,2,10,5,2,1,1,1,1,0,566.2
5629,1915,1826,1152,2,6,3,1,0,1,0,1,0,338.8
6733,1960,3067,1918,1.5,6,3,1,1,1,1,1,0,397.7
4500,1955,3156,1422,1,7,4,1,0,1,1,1,0,302.5
6375,1900,2228,1458,2,6,3,1,1,1,0,1,0,373.7
6009,1929,3952,2128,2,7,3,2,0,1,1,1,0,351.2
3600,1940,3039,1295,1,4,1,1,1,1,0,1,0,307.3
5000,1930,3227,1462,1,7,4,1,1,1,1,1,0,349.6
7105,1988,5706,3270,2,10,5,4,1,1,1,0,1,692
4672,1900,3573,2272,2,9,5,1,1,1,1,1,0,409.4
3900,1915,1896,1248,2,7,2,1,1,1,1,1,0,338.1
6375,1920,3160,1699,1.5,7,3,1,1,1,0,1,0,380.3
4910,1920,1952,1328,2,8,3,1,1,1,1,1,0,407.9
5370,1950,1692,816,1,6,3,1,1,1,1,1,0,296.1
4988,1934,2089,1280,2,5,2,1,1,1,1,0,1,354.3
5025,1960,2464,1075,1,6,3,1,1,1,1,1,0,304.8
7005,1955,2356,1108,1,5,2,1,0,1,1,0,0,302
4502,1915,3057,1383,1,7,4,2,0,1,1,1,0,350.2
27408,1914,5786,3050,2,12,4,3,0,1,0,0,1,771
4000,1925,2876,1295,1,7,3,1,0,1,0,1,0,297.5
4500,1953,2062,1016,1,5,2,1,0,1,1,1,0,272.1
6097,1925,2186,1404,2,6,3,1,0,1,1,1,0,361.8
10800,1900,3211,1560,2,6,3,1,1,1,1,1,0,438.1
5000,1923,2528,1269,1.5,6,3,1,1,1,0,1,0,333.2
12075,1939,4681,2239,1.5,8,3,2,1,1,1,1,0,634.3
6785,1960,2807,1538,1.5,6,3,2,0,1,1,1,0,396.8
8536,1930,4500,2584,2,9,4,1,2,1,1,1,0,602.7
3900,1915,1804,1152,2,6,3,1,0,1,1,1,0,316.8
4000,1934,2122,1318,2,6,3,1,1,1,1,1,0,328.9
4983,1929,2876,1600,2,6,3,1,1,1,1,1,0,365.5
5483,1915,5595,3074,2,8,4,2,0,1,1,1,0,559.9
4960,1908,2543,1476,2,6,3,1,0,1,0,1,0,362.3
5000,1920,3108,1758,2,7,3,1,1,1,1,1,0,398.5
6400,1939,3210,1968,2,9,4,1,1,1,1,1,0,485.2
5725,1930,2584,1428,1.5,6,3,1,0,1,0,1,0,351.2
5000,1953,2324,1075,1,6,2,1,0,1,1,1,0,337.6
6410,1920,5496,2981,2,8,4,3,1,1,1,1,0,671.4
4000,1910,2138,1318,2,6,3,1,1,1,1,1,0,328.6
12189,1950,4234,2388,2,7,4,1,1,1,1,0,1,715
6000,1924,2915,1363,1,6,3,1,0,1,1,1,0,329.7
5060,1954,2556,1504,2,7,4,1,1,1,1,1,0,367.1
6510,1910,2692,1404,2,6,2,2,0,1,1,1,0,404
4767,1904,2482,1563,2,7,3,1,0,1,0,1,0,378.4
4868,1955,2344,1306,1.5,7,4,1,1,1,1,1,0,322
3760,1915,2877,1295,1,7,4,1,1,1,1,1,0,333.3
6375,1955,2648,1142,1,6,3,2,0,1,1,1,0,358.3
5090,1956,1996,1225,2,6,3,1,1,1,0,0,1,353.3
6240,1915,4236,2317,2,10,4,3,0,1,1,1,0,511.6
10658,1880,6153,3209,2,9,5,2,1,1,1,1,0,560.7
6083,1930,2714,1792,2,8,3,1,1,1,0,0,0,402.3
5241,1931,2232,1352,2,6,3,1,0,1,0,1,0,332.5
3375,1920,2633,1194,1,6,2,1,0,1,0,1,0,295.8
6310,1930,2666,1582,2,7,3,1,1,1,1,1,0,360.3
11324,1940,3555,1981,2,10,5,1,1,1,1,0,0,482.3
4000,1910,2073,1318,2,5,3,1,1,1,1,1,0,335
5190,1915,2360,1496,2,7,3,1,1,1,1,1,0,357.9
5200,1923,3162,1881,2,6,3,1,1,1,1,1,0,413.2
4891,1907,3768,1562,2,8,5,2,0,1,0,1,0,360.3
3874,1920,1870,900,1,5,2,1,0,1,0,0,0,251.9
4632,1910,3074,1711,2,7,4,1,1,1,0,1,0,378.9
4835,1955,2268,1134,1,6,2,1,1,1,1,1,0,298.8
5000,1930,2206,995,1,5,2,1,0,1,0,1,0,289.5
5146,1900,4275,2395,2,7,3,1,2,1,0,1,0,480.3
6950,1925,2502,1248,2,7,3,1,1,1,1,1,0,354.4
6065,1890,3696,2248,2,9,3,1,1,1,0,0,0,458.4
5182,1933,2824,1526,1.5,8,3,1,1,1,1,1,0,360.9
3375,1920,2886,1367,1,7,3,1,0,1,0,0,1,344.5
4307,1929,2076,1352,2,6,2,1,0,1,0,0,0,346.4
4000,1929,2228,1318,2,6,3,1,0,1,0,1,0,327.1
6076,1930,1776,1104,2,6,3,1,0,1,0,0,0,327.1
8102,1910,5384,2964,2,9,4,1,1,1,1,0,1,603.3
6400,1930,3134,1969,2,8,4,1,1,1,1,1,0,558.6
9040,1955,2590,1220,1,6,3,1,0,1,1,1,0,358
4720,1920,4553,2572,2,9,5,1,1,1,0,1,0,482
5230,1910,2064,1329,2,8,3,1,0,1,1,1,0,341.3
4960,1927,2697,1625,2,7,3,1,0,1,1,1,0,417.4
4792,1932,2556,1551,2,8,3,1,0,1,1,1,0,372.7
5792,1890,3000,2032,2,12,3,2,0,1,0,1,0,349.3
4914,1930,2879,1295,1,5,2,1,0,1,0,1,0,314.4
5000,1956,2396,1306,1.5,7,3,1,1,1,1,1,0,343.4
5403,1920,3342,2074,2.5,7,4,1,1,1,1,1,0,431.5
4000,1962,1392,660,1,4,2,1,0,1,1,1,0,268.3
5443,1920,2063,1352,2,6,3,1,0,1,0,1,0,317.1
4000,1925,2883,1295,1,7,2,2,0,1,1,0,1,349.5
4800,1920,2602,1536,2,6,3,1,1,1,1,1,0,416.6
8000,1922,3790,2467,2,8,4,2,0,1,1,1,0,526.3
7515,1960,2388,1265,1.5,6,3,2,0,1,1,1,0,371.9
4800,1928,2932,1997,2,8,4,1,1,1,1,1,0,483.4
5325,1909,2360,1356,2,6,3,1,1,1,0,0,1,366.5
5294,1910,3967,2500,2.5,9,4,1,1,1,0,0,0,522.5
5145,1890,4532,2817,2,8,4,1,0,1,1,0,1,468.3
7090,1987,3151,1836,2,8,3,1,1,1,1,1,0,412.2
6325,1950,2685,1306,1.5,6,3,1,1,1,0,1,0,358.2
5199,1920,2248,1412,2,7,3,1,1,1,1,1,0,343.8
5000,1910,5401,2951,2,13,4,2,0,1,0,1,0,453.6
5000,1949,2680,1734,2,6,3,2,0,1,0,0,0,426.5
4637,1920,3144,1400,1,7,4,1,0,1,0,1,0,323.6
4958,1930,1954,925,1,5,2,1,0,1,1,0,1,302.2
7199,1893,4757,2588,2,10,5,1,1,1,0,1,0,472.9
4000,1925,2777,1260,1,5,2,1,1,1,1,1,0,310
9615,1885,5254,2916,2,8,5,1,1,1,1,1,0,741.1
5000,1930,3105,1371,1,7,2,1,1,1,0,1,0,368.4
5339,1925,3153,1940,2,6,3,1,1,1,0,1,0,419.8
4687,1953,2437,1274,2,6,3,1,1,1,1,1,0,394.7
5320,1910,2595,1556,2,8,4,1,0,1,0,1,0,350.6
4700,1928,2372,1490,2,6,3,1,0,1,1,1,0,402.6
7442,1927,2908,1800,2,7,4,1,1,1,1,1,0,400.3
5268,1953,2116,1014,1,5,3,1,1,1,1,1,0,298.4
7485,1950,2274,1265,1.5,6,2,2,0,1,1,1,0,366
4638,1920,3218,1394,1,6,2,1,0,1,0,1,0,306.5
3928,1989,2212,1484,2,6,3,2,1,1,1,1,0,348
29509,1895,6000,3164,2,7,2,1,0,1,2,1,0,730.5
5000,1956,2268,1224,1.5,7,3,1,1,1,1,0,1,337.5
8107,1920,4190,2503,2,8,3,2,1,1,1,0,0,526.6
7490,1987,3090,1960,2,7,3,1,1,1,1,1,0,381.1
8562,1904,5005,3085,2,11,5,3,2,1,4,1,0,590.2
5570,1960,2005,925,1,5,3,1,0,1,1,0,1,295.3
8796,1915,2820,1765,2,7,3,1,1,1,1,0,1,537.6
5370,1914,1984,1160,2,6,3,1,0,1,0,1,0,326.2
5000,1930,2343,1335,2,6,3,1,0,1,1,1,0,336.4
4917,1920,2052,921,1,5,2,1,0,1,0,1,0,292.8
4593,1915,2931,1653,2,7,3,1,0,1,0,1,0,352.3
6221,1900,3884,2115,2,9,5,2,1,1,1,1,0,471.2
7462,1955,2422,1530,2,6,3,1,1,1,1,1,0,410.6
9637,1938,4631,2333,2,11,5,1,1,1,1,1,0,600.1
7534,1900,4122,2341,2,7,4,1,1,1,0,1,0,510
5610,1960,2066,1274,2,6,3,1,1,1,1,1,0,367.7
